<<<<<<< HEAD
=======
<<<<<<< HEAD
"0","0","1.0","1.0","1.0","1.0","0","1.0","1.0","1.0","1.0","0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0","1.0","0","0.9999999999999999","0.9999999999999999","1.0","1.0000000000000002","1.0","0","0","1.0","0","0","1.0","0","1.0","1.0","0","0","0","1.0","0","0","0","0"
"0","0","1.0","0","0","0","1.0","0","0","1.0","1.0","0","0","0","0","0","1.0","1.0","0","1.0","0","1.0","0","0","0","0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0000000000000002","0","0.9999999999999999","0","1.0","1.0","0","1.0","1.0","1.0","1.0","0","0","1.0","1.0","1.0","1.0","1.0","1.0","0","1.0","1.0","0","0.9999999999999999","1.0","0","0","0","0","0","0","1.0","0","1.0","0"
"0","1.0","1.0","0","1.0","0","1.0000000000000002","0","0","1.0","1.0","0","1.0","1.0","1.0","0","1.0","1.0","1.0","0","1.0","1.0","1.0","0","0","0","1.0","1.0","0","1.0","1.0","0","0","0","0","0","0","0","0","1.0","0"
"0","0","1.0","0","0","0","1.0","0","0","1.0","1.0","0","0","0","0","0","1.0","0","0","1.0","0","1.0","0","0","0","0","0","1.0","0","1.0","1.0","0","0","0","0","0","0","0","0","1.0","0"
"0","1.0","1.0","1.0","1.0","1.0","1.0","0","1.0","0","1.0","0","1.0","1.0","1.0","1.0","1.0","1.0","0","1.0","1.0","1.0","0","0","0","0","1.0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1.0","0","0","0","1.0000000000000002","0","0","0","1.0","0","0","1.0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1.0","0","0","0","1.0","0","0","0","1.0","0","0","1.0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1.0","1.0","0","0","0","1.0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1.0","1.0","0","0","1.0","0","0","0","0","0","0","0","1.0","1.0","1.0","1.0","1.0","0","1.0","1.0","1.0","1.0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0"
"0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","1.0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1.0","1.0","1.0","1.0","1.0","1.0","0","1.0","0","0","0","0","0.9999999999999999","1.0","1.0","1.0","1.0","0","1.0","0","1.0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0"
"0","0","0","0","0","0","0","0","1.0","0","0","0","0","1.0","0","1.0","0","1.0","0","1.0","1.0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1.0","1.0","0","0","1.0","0","0","0","0","0","1.0","0","0","0","0","0","1.0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0","0.9999999999999998","0","0.9999999999999999","1.0","1.0","1.0","1.0","0","1.0","1.0","1.0","0","1.0","0","1.0","1.0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0"
=======
>>>>>>> 3852fd3ed1d27b71515bce5ec4f38093f3fe2401
"0.0","0.0","0.1301124744376278","0.024284253578732106","0.08563394683026584","0.020705521472392636","0.028885480572597138","0.06365030674846625","0.05598159509202454","0.04652351738241309","0.010224948875255624","0.10940695296523517","0.0035787321063394683","0.05853783231083844","0.1140081799591002","0.020194274028629857","0.010736196319018405","0.07566462167689161","0.0002556237218813906","0.03987730061349693","0.03578732106339468","0.009202453987730062","0.0002556237218813906","0.012525562372188138","0.0007668711656441718","0.0033231083844580778","0.008691206543967281","0.0002556237218813906","0.0","0.030930470347648262","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.03225806451612903","0.0","0.03225806451612903","0.0","0.06451612903225806","0.06451612903225806","0.06451612903225806","0.0","0.06451612903225806","0.0","0.0","0.0","0.03225806451612903","0.1935483870967742","0.0967741935483871","0.03225806451612903","0.0","0.0967741935483871","0.0","0.0","0.0","0.06451612903225806","0.0","0.03225806451612903","0.0","0.06451612903225806","0.0","0.0","0.0","0.06451612903225806","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.02114695340501792","0.001075268817204301","0.0","0.03763440860215054","0.02795698924731183","0.023655913978494623","0.0","0.0","0.01039426523297491","0.0014336917562724014","0.03046594982078853","0.0","0.0","0.07455197132616488","0.023297491039426525","0.3254480286738351","0.0014336917562724014","0.005376344086021506","0.0","0.2068100358422939","0.025806451612903226","0.036917562724014336","0.110752688172043","0.015770609318996417","0.0","0.005376344086021506","0.007526881720430108","0.0","0.0","0.00035842293906810036","0.0","0.0025089605734767025","0.003942652329749104","0.0","0.0","0.0","0.00035842293906810036","0.0","0.0","0.0","0.0"
"0.0","0.0","0.09803921568627451","0.0032679738562091504","0.0","0.0","0.6339869281045751","0.0","0.0","0.0","0.0392156862745098","0.0","0.0","0.02287581699346405","0.0","0.0","0.013071895424836602","0.0","0.0","0.1568627450980392","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.032679738562091505","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.05916473317865429","0.002320185614849188","0.11020881670533643","0.0","0.001160092807424594","0.0","0.16125290023201855","0.0","0.0","0.26218097447795824","0.07540603248259861","0.0","0.009280742459396751","0.11948955916473318","0.0","0.0","0.06148491879350348","0.0","0.07888631090487239","0.0","0.0","0.02088167053364269","0.001160092807424594","0.0","0.0","0.0","0.002320185614849188","0.0","0.0","0.031322505800464036","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0034802784222737818","0.0"
"0.27712609970674484","0.001466275659824047","0.06598240469208211","0.0","0.0","0.002932551319648094","0.18035190615835778","0.0","0.005865102639296188","0.0","0.10117302052785923","0.0","0.0","0.0","0.016129032258064516","0.0","0.1217008797653959","0.0","0.0","0.1598240469208211","0.0","0.0","0.001466275659824047","0.0","0.002932551319648094","0.0","0.004398826979472141","0.0","0.0","0.051319648093841645","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007331378299120235","0.0"
"0.43854141511712147","0.001931900507123883","0.0562666022699831","0.0","0.0002414875633904854","0.012557353296305241","0.0","0.0002414875633904854","0.0002414875633904854","0.0","0.010866940352571842","0.0","0.0004829751267809708","0.06544312967882154","0.006520164211543105","0.0924897367785559","0.017628592127505432","0.011591403042743299","0.0","0.10891089108910891","0.07824197053851727","0.021492393141753198","0.01207437816952427","0.0062786766481526205","0.0002414875633904854","0.006520164211543105","0.0007244626901714562","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.05047090074861145","0.0"
"0.006309148264984227","0.0","0.03785488958990536","0.0","0.0","0.0","0.06624605678233439","0.0031545741324921135","0.0","0.0","0.0","0.0","0.0","0.06309148264984227","0.0","0.0","0.0031545741324921135","0.0","0.0","0.750788643533123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0694006309148265","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.01006036217303823","0.004024144869215292","0.11468812877263582","0.0","0.0","0.002012072434607646","0.4124748490945674","0.0","0.0","0.012072434607645875","0.07042253521126761","0.0","0.0","0.0","0.0","0.04225352112676056","0.014084507042253521","0.0","0.0","0.004024144869215292","0.0","0.0","0.20724346076458752","0.0","0.002012072434607646","0.0","0.0","0.0","0.0","0.026156941649899398","0.07645875251509054","0.0","0.0","0.0","0.0","0.0","0.0","0.002012072434607646","0.0","0.0","0.0"
"0.10579345088161209","0.0","0.18387909319899245","0.0","0.0","0.0","0.3224181360201511","0.0","0.0","0.0","0.1309823677581864","0.0","0.0","0.0025188916876574307","0.0012594458438287153","0.0012594458438287153","0.028967254408060455","0.0","0.0","0.07178841309823678","0.0","0.0","0.036523929471032744","0.0","0.0","0.0","0.0025188916876574307","0.0","0.0","0.0906801007556675","0.013853904282115869","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007556675062972292","0.0"
"0.051292407108239096","0.0","0.031906300484652664","0.0016155088852988692","0.08360258481421648","0.0032310177705977385","0.25767366720516965","0.0004038772213247173","0.005250403877221325","0.0","0.0","0.0","0.0008077544426494346","0.08319870759289176","0.011712439418416801","0.1587237479806139","0.010904684975767368","0.017770597738287562","0.02221324717285945","0.022617124394184167","0.1825525040387722","0.015751211631663976","0.0024232633279483036","0.011308562197092083","0.0","0.010096930533117932","0.0","0.0004038772213247173","0.0","0.0004038772213247173","0.010904684975767368","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0032310177705977385","0.0"
"0.0","0.0","0.1762114537444934","0.0","0.0","0.0","0.5066079295154186","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16299559471365638","0.0","0.0","0.0","0.0","0.0","0.13656387665198239","0.0","0.0","0.0","0.0022026431718061676","0.0","0.0","0.015418502202643172","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.375","0.03125","0.28125","0.0","0.0","0.0","0.03125","0.0","0.0","0.0","0.0625","0.0","0.0","0.03125","0.0","0.0","0.0","0.0","0.0","0.03125","0.0625","0.0","0.0","0.0","0.03125","0.0","0.0","0.0","0.0","0.0625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.12998921251348436","0.0005393743257820927","0.10086299892125135","0.01564185544768069","0.0","0.012944983818770227","0.26591154261057176","0.018338727076591153","0.0","0.0005393743257820927","0.15048543689320387","0.0","0.0","0.08036677454153182","0.0005393743257820927","0.0","0.08414239482200647","0.014563106796116505","0.0","0.0","0.002157497303128371","0.0005393743257820927","0.019417475728155338","0.01564185544768069","0.0","0.0","0.012405609492988134","0.0","0.0","0.043689320388349516","0.023732470334412083","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007551240560949299","0.0"
"0.009345794392523364","0.0011682242990654205","0.5677570093457944","0.005841121495327103","0.0","0.0","0.053738317757009345","0.0","0.0","0.0","0.22313084112149534","0.0","0.0","0.0","0.02336448598130841","0.0","0.08060747663551401","0.0011682242990654205","0.0","0.0","0.0","0.0","0.002336448598130841","0.0","0.0","0.0","0.011682242990654205","0.0","0.0","0.018691588785046728","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0011682242990654205","0.0"
"0.14381551362683437","0.0004192872117400419","0.04612159329140461","0.0","0.025576519916142557","0.07505241090146751","0.2691823899371069","0.0","0.005450733752620545","0.0004192872117400419","0.07253668763102725","0.0025157232704402514","0.0008385744234800838","0.0","0.0004192872117400419","0.0939203354297694","0.023060796645702306","0.0","0.0004192872117400419","0.05408805031446541","0.0041928721174004195","0.0310272536687631","0.00880503144654088","0.0","0.0","0.0","0.0016771488469601676","0.0004192872117400419","0.06624737945492662","0.020964360587002098","0.009224318658280923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04360587002096436","0.0"
"0.022222222222222223","0.0","0.0026666666666666666","0.03111111111111111","0.0071111111111111115","0.024","0.0","0.0017777777777777779","0.012444444444444444","0.0017777777777777779","0.1688888888888889","0.0","0.0008888888888888889","0.12622222222222224","0.03822222222222222","0.16533333333333333","0.0","0.030222222222222223","0.0","0.12622222222222224","0.06222222222222222","0.009777777777777778","0.13155555555555556","0.0035555555555555557","0.0","0.0","0.0008888888888888889","0.0","0.0","0.0044444444444444444","0.0","0.017777777777777778","0.0035555555555555557","0.0","0.0","0.0","0.0071111111111111115","0.0","0.0","0.0","0.0"
"0.0035971223021582736","0.0","0.25359712230215825","0.0","0.0","0.0","0.0737410071942446","0.0","0.0","0.29136690647482016","0.2517985611510791","0.0","0.0","0.0","0.0","0.0","0.025179856115107913","0.0737410071942446","0.0","0.00539568345323741","0.0","0.019784172661870502","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0017985611510791368","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.039484978540772535","0.0008583690987124463","0.10987124463519313","0.0017167381974248926","0.02017167381974249","0.03261802575107296","0.151931330472103","0.0","0.04248927038626609","0.0","0.26824034334763946","0.00042918454935622315","0.0","0.04291845493562232","0.012446351931330472","0.030042918454935622","0.04291845493562232","0.0","0.0","0.06523605150214593","0.0017167381974248926","0.05665236051502146","0.005150214592274678","0.0008583690987124463","0.0008583690987124463","0.0","0.01072961373390558","0.00042918454935622315","0.0","0.04935622317596566","0.00815450643776824","0.0","0.0","0.0","0.0","0.0","0.0","0.002575107296137339","0.0","0.002145922746781116","0.0"
"0.4329470198675497","0.0033112582781456954","0.07947019867549669","0.0","0.014900662251655629","0.0","0.15728476821192053","0.0","0.0","0.0041390728476821195","0.020695364238410598","0.0","0.0008278145695364238","0.004966887417218543","0.0008278145695364238","0.0","0.019867549668874173","0.0008278145695364238","0.0016556291390728477","0.0","0.005794701986754967","0.16142384105960264","0.015728476821192054","0.0","0.0","0.0","0.024006622516556293","0.0008278145695364238","0.0","0.0173841059602649","0.0033112582781456954","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.029801324503311258","0.0"
"0.15320665083135393","0.0","0.05463182897862233","0.0","0.0","0.0","0.1876484560570071","0.0","0.0","0.21852731591448932","0.15914489311163896","0.0","0.0","0.0","0.0","0.0","0.08076009501187649","0.0","0.0","0.0332541567695962","0.0","0.08669833729216152","0.0","0.0","0.0","0.0","0.0","0.0023752969121140144","0.0","0.013064133016627079","0.0011876484560570072","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.009501187648456057","0.0"
"0.014008620689655173","0.0010775862068965517","0.03125","0.005387931034482759","0.034482758620689655","0.07650862068965517","0.18318965517241378","0.0","0.08620689655172414","0.0","0.1271551724137931","0.0","0.0010775862068965517","0.19181034482758622","0.011853448275862068","0.017241379310344827","0.0010775862068965517","0.004310344827586207","0.0","0.10237068965517242","0.07327586206896551","0.0021551724137931034","0.0","0.0","0.0","0.0","0.015086206896551725","0.020474137931034482","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","0.08494208494208494","0.0","0.0","0.0","0.33204633204633205","0.0","0.0","0.0","0.5019305019305019","0.0","0.0","0.007722007722007722","0.0","0.0","0.04633204633204633","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","0.4","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.1","0.0","0.0","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.3253012048192771","0.012048192771084338","0.46987951807228917","0.0","0.0","0.0","0.03614457831325301","0.0","0.0","0.0","0.1566265060240964","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.3021978021978022","0.005494505494505495","0.04395604395604396","0.0","0.0","0.027472527472527472","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15934065934065933","0.11538461538461539","0.038461538461538464","0.005494505494505495","0.005494505494505495","0.0","0.016483516483516484","0.027472527472527472","0.04395604395604396","0.005494505494505495","0.19230769230769232","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01098901098901099","0.0"
"0.11538461538461539","0.0","0.7692307692307693","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.038461538461538464","0.0","0.0","0.0","0.0","0.038461538461538464","0.0","0.0","0.038461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.16279069767441862","0.0031007751937984496","0.006201550387596899","0.012403100775193798","0.031007751937984496","0.11472868217054263","0.031007751937984496","0.0","0.017054263565891473","0.0","0.0","0.0","0.0","0.19689922480620156","0.10387596899224806","0.009302325581395349","0.10697674418604651","0.021705426356589147","0.0","0.11627906976744186","0.0","0.03875968992248062","0.0","0.017054263565891473","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.010852713178294573","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.006024096385542169","0.0","0.0","0.0","0.0","0.07228915662650602","0.0","0.5060240963855421","0.0","0.012048192771084338","0.0","0.012048192771084338","0.23493975903614459","0.0","0.0","0.1566265060240964","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","0.0","0.0","0.2","0.26666666666666666","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1111111111111111","0.8888888888888888","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8571428571428571","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14285714285714285","0.0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0.0","0.0","0.10513447432762836","0.03667481662591687","0.1198044009779951","0.02444987775061125","0.03667481662591687","0.07090464547677261","0.022004889975550123","0.05134474327628362","0.0","0.04645476772616137","0.0","0.06601466992665037","0.17359413202933985","0.014669926650366748","0.012224938875305624","0.061124694376528114","0.0","0.014669926650366748","0.019559902200488997","0.03178484107579462","0.0","0.009779951100244499","0.0","0.0024449877750611247","0.022004889975550123","0.0","0.0","0.05867970660146699","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
<<<<<<< HEAD
=======
>>>>>>> b1129639934c2a8a347a4d9a359749570a2d70f1
>>>>>>> 3852fd3ed1d27b71515bce5ec4f38093f3fe2401
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
